record_id,source_organization,source_dataset,source_url,source_record_id,source_type,is_synthetic,date,site,industry_domain,report_type,activity,narrative_text,hazard,unsafe_act,unsafe_condition,barrier,barrier_status,potential_consequence,actual_outcome,sif_potential,sif_reason,life_saving_rule,injury_severity_actual,age,sex,naics_code,ingestion_date,schema_version,is_duplicate_group_id,is_empty_or_malformed,has_possible_pii
sif_guard_seed__OIL-00142,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00142,real_ihm_stefanini,False,2016-06-07,Real-Local_03,oil_and_gas,Incident,Mining,"In phase III of the concentrator plant, the maintenance personnel carried out the removal of transmission belt from the flotation cell of Pb cleaning; at the moment the mechanic removed the belt he leans on his left leg which slides towards the grating floor, leaving his foot between the two pipes generating the lesion described. The work was carried out at the floor level and at the time of the accident, the staff had put on their safety equipment.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00610,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00610,synthetic,True,2025-05-08,Site A - Duliajan,oil_and_gas,UC,Production Operations,A shift technician observed a torn notice board sheet near the muster point; replaced during rounds. Addressed before the shift ended.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00730,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00730,synthetic,True,2025-07-23,Site C - Kumchai,oil_and_gas,UC,Lifting Operations,A shift technician observed faded exclusion-zone markings near the hydraulic line; reported for repainting.,None identified,UNKNOWN,UNKNOWN,Signage,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00684,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00684,synthetic,True,2025-06-24,Site D - Jorajan,oil_and_gas,UA,Maintenance,Fire watch bucket was found half full of sand instead of full; topped up as per checklist.,None identified,UNKNOWN,UNKNOWN,Fire extinguishing equipment on site,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15413,False,False
sif_guard_seed__OIL-00811,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00811,synthetic,True,2025-09-16,Site C - Kumchai,oil_and_gas,UA,Hot Work,Fire watch bucket was found half full of sand instead of full; topped up as per checklist.,None identified,UNKNOWN,UNKNOWN,Fire watch,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15413,False,False
sif_guard_seed__OIL-01268,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01268,synthetic,True,2026-07-25,Site A - Duliajan,oil_and_gas,UC,Maintenance,Fire watch bucket was found half full of sand instead of full; topped up as per checklist.,None identified,UNKNOWN,UNKNOWN,Fire extinguishing equipment on site,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15413,False,False
sif_guard_seed__OIL-00033,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00033,real_ihm_stefanini,False,2016-02-21,Real-Local_01,oil_and_gas,Incident,Mining,"The worker Yaranga while working with barretilla in Stop 996, Level 3300. While unloading metal mesh, on the basket of an ampoloader with his operator Juan barretilla is embedded on safety boot, reacting immediately the worker removing the limb with force and managing to release the foot, but producing a wound on the right foot.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00496,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00496,synthetic,True,2025-02-21,Site B - Moran,oil_and_gas,Near Miss,Lifting Operations,Rigging sling was found frayed but a rigger continued the lift without inspection. No injury occurred.,Rigging failure,UNKNOWN,UNKNOWN,Lift plan,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Safe Mechanical Lifting,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00143,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00143,real_ihm_stefanini,False,2016-06-08,Real-Local_06,oil_and_gas,Incident,Metals,At approximately 6:20 p.m. on 08/06/16 the operator Eustaquio falls down from the metal platform that gives access to tank D-1021 of the strong acid leaching stage and suffers luxo-fractures in the wrist left when leaning on the floor with his hand. The operator was directed to the first tank of the strong acid leaching stage (Tk D-2040) to verify the entry of spent to the taque.,Fall prevention (same level),UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00580,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00580,synthetic,True,2025-04-19,Site A - Duliajan,oil_and_gas,UA,Maintenance,Noise from a printer in the office was reported as mildly disruptive. Logged for routine follow-up.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15468,False,False
sif_guard_seed__OIL-00815,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00815,synthetic,True,2025-09-18,Site B - Moran,oil_and_gas,UA,Maintenance,Noise from a printer in the office was reported as mildly disruptive. Logged for routine follow-up.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15468,False,False
sif_guard_seed__OIL-01197,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01197,synthetic,True,2026-06-11,Site A - Duliajan,oil_and_gas,UA,Production Operations,Noise from a printer in the office was reported as mildly disruptive. Logged for routine follow-up.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15468,False,False
sif_guard_seed__OIL-00064,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00064,real_ihm_stefanini,False,2016-03-14,Real-Local_05,oil_and_gas,Incident,Metals,The employee checked for acid leakage in the shipping area when he was hit by splashes of solution in his right hemiface.,Chemical substances,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01148,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01148,synthetic,True,2026-05-03,Site C - Kumchai,oil_and_gas,UA,Maintenance,A shift technician disabled a machine guard interlock to clear a jam on the hydraulic line without stopping the equipment. The activity was halted and the area was made safe.,Removed machine guard,UNKNOWN,UNKNOWN,Safety guard,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Bypassing Safety Controls,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00665,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00665,synthetic,True,2025-06-12,Site E - Barekuri Pipeline,oil_and_gas,UA,Maintenance,"A rigger noted the LOTO log entry had a minor formatting error, corrected on the spot. Addressed before the shift ended.",None identified,UNKNOWN,UNKNOWN,Zero-energy check,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00504,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00504,synthetic,True,2025-03-02,Site B - Moran,oil_and_gas,UC,Maintenance,A field engineer reported a flickering light in the break room; maintenance ticket raised. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15352,False,False
sif_guard_seed__OIL-00545,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00545,synthetic,True,2025-04-02,Site B - Moran,oil_and_gas,UA,Maintenance,A field engineer reported a flickering light in the break room; maintenance ticket raised. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15352,False,False
sif_guard_seed__OIL-00827,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00827,synthetic,True,2025-09-26,Site C - Kumchai,oil_and_gas,UC,Lifting Operations,A pipe section slipped from rigging and struck the barricade near where a new joinee was standing. Fortunately no one was in the immediate vicinity at the time.,Suspended load,UNKNOWN,UNKNOWN,Barricading/exclusion zone,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00589,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00589,synthetic,True,2025-04-25,Site C - Kumchai,oil_and_gas,Near Miss,Transportation,A pipe section slipped from rigging and struck the barricade near where a rigger was standing. No injury occurred.,Pressure release,UNKNOWN,UNKNOWN,Barricading/exclusion zone,Failed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00499,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00499,synthetic,True,2025-02-25,Site E - Barekuri Pipeline,oil_and_gas,UA,Working at Height,A rigger noted a minor gap in toe-board on a low-height platform; corrected same day. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,Anchor point verification,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00440,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00440,synthetic,True,2025-01-07,Site B - Moran,oil_and_gas,UC,Maintenance,A first-aid box in the admin building was found to be missing a few bandages; restocked.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15353,False,False
sif_guard_seed__OIL-00542,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00542,synthetic,True,2025-03-31,Site D - Jorajan,oil_and_gas,Incident,Production Operations,A first-aid box in the admin building was found to be missing a few bandages; restocked.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15353,False,False
sif_guard_seed__OIL-01032,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01032,synthetic,True,2026-02-24,Site D - Jorajan,oil_and_gas,Near Miss,Maintenance,A first-aid box in the admin building was found to be missing a few bandages; restocked.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15353,False,False
sif_guard_seed__OIL-01205,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01205,synthetic,True,2026-06-17,Site A - Duliajan,oil_and_gas,UA,Maintenance,A first-aid box in the admin building was found to be missing a few bandages; restocked.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15353,False,False
sif_guard_seed__OIL-01232,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01232,synthetic,True,2026-07-01,Site A - Duliajan,oil_and_gas,UA,Housekeeping,A first-aid box in the admin building was found to be missing a few bandages; restocked.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15353,False,False
sif_guard_seed__OIL-01312,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01312,synthetic,True,2026-08-26,Site C - Kumchai,oil_and_gas,Near Miss,Production Operations,A first-aid box in the admin building was found to be missing a few bandages; restocked.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15353,False,False
sif_guard_seed__OIL-01188,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01188,synthetic,True,2026-06-06,Site D - Jorajan,oil_and_gas,UA,Hot Work,A maintenance crew member continued welding after the hot work permit had expired. This was flagged as a high-priority observation.,Explosion,UNKNOWN,UNKNOWN,Hot work permit,Missing,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00154,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00154,real_ihm_stefanini,False,2016-06-18,Real-Local_10,oil_and_gas,Incident,Others,"When moving in the field to make geological mapping, the prospector Marcos who was accompanied by the geologist Manoel stooped to deviate from the vegetation, at that moment, received a whistling sting in the ring finger of his right hand. There was no allergic reaction and activities followed normally after the event.",Bees,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00269,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00269,real_ihm_stefanini,False,2016-12-12,Real-Local_08,oil_and_gas,Incident,Metals,"When entering the caustic soda containment basin to place the hose to make the suction, at this stage there was steam formation, striking the employee in the right and left calf.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00549,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00549,synthetic,True,2025-04-03,Site D - Jorajan,oil_and_gas,Near Miss,Production Operations,A new joinee found the water cooler in the rest area was not working; complaint logged. Logged for routine follow-up.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00124,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00124,real_ihm_stefanini,False,2016-05-20,Real-Local_06,oil_and_gas,Incident,Metals,"In circumstances that the collaborator Juveni performed the washing of the tabolas in the pot washing area, she suffers a feeling of dizziness and faintness causing the fall the same level and producing a slight concussion in the head.",Fall prevention (same level),UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00945,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00945,synthetic,True,2025-12-19,Site D - Jorajan,oil_and_gas,Near Miss,Hot Work,Hot work was started by a contract technician without gas testing the surrounding area for flammable vapors.,Explosion,UNKNOWN,UNKNOWN,Fire watch,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00002,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00002,real_ihm_stefanini,False,2016-01-02,Real-Local_02,oil_and_gas,Incident,Mining,"During the activation of a sodium sulphide pump, the piping was uncoupled and the sulfide solution was designed in the area to reach the maid. Immediately she made use of the emergency shower and was directed to the ambulatory doctor and later to the hospital. Note: of sulphide solution = 48 grams / liter.",Pressurized Systems,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00038,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00038,real_ihm_stefanini,False,2016-02-24,Real-Local_07,oil_and_gas,Incident,Mining,When starting the activity of removing a coil of electric cables in the warehouse with the help of forklift truck the operator did not notice that there was a beehive in it. Due to the movement of the coil the bees were excited. Realizing the fact the operator turned off the equipment and left the area. People passing by were stung.,Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15510,False,False
sif_guard_seed__OIL-00039,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00039,real_ihm_stefanini,False,2016-02-24,Real-Local_07,oil_and_gas,Incident,Mining,When starting the activity of removing a coil of electric cables in the warehouse with the help of forklift truck the operator did not notice that there was a beehive in it. Due to the movement of the coil the bees were excited. Realizing the fact the operator turned off the equipment and left the area. People passing by were stung.,Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15510,False,False
sif_guard_seed__OIL-01094,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01094,synthetic,True,2026-04-05,Site E - Barekuri Pipeline,oil_and_gas,UA,Working at Height,A contract technician was working at height on scaffolding without a harness properly anchored.,Fall from height,UNKNOWN,UNKNOWN,Guardrails,Missing,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01098,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01098,synthetic,True,2026-04-06,Site E - Barekuri Pipeline,oil_and_gas,Incident,Electrical Work,Isolation point signage near the transformer bay was partially obscured by dust; cleaned during routine round.,None identified,UNKNOWN,UNKNOWN,Zero-energy check,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
