report_id,date,site,activity,report_type,report_text,sif_potential,life_saving_rule,hazard,barrier,barrier_status,risk_level,source
OIL-00321,2017-02-08,Real-Local_08,Metals,Incident,"During the activity for packaging the cylindrical piece on the easel, the employee carried the pieces to the designated place where he had his finger pressed between the metal pieces that were being moved.",No,Unmapped,Pressed,Unknown (not recorded in source),Unknown,LOW,real_ihm_stefanini
OIL-00322,2017-02-08,Real-Local_04,Mining,Incident,The injured collaborator and one of his colleagues wanted to move a rim of a scoop tire for which using their own strength they threw the rim to the floor to make it roll and in that instant the eyelash hits the fifth finger of the right hand against the ring producing the injury.,No,Unmapped,Cut,Unknown (not recorded in source),Unknown,MEDIUM,real_ihm_stefanini
OIL-00323,2017-02-08,Real-Local_06,Metals,Incident,"When averaging 04:30 am, the operator Daniel removed cleaning accessories under the mobile channel of line 01, for which he supported his left hand on the rail that was in motion. At that moment the crushing of the 2nd finger of the left hand occurs; the injury occurs. The collaborator is referred to the Medical for care.",No,Bypassing Safety Controls,Machine Protection,Unknown (not recorded in source),Unknown,MEDIUM,real_ihm_stefanini
OIL-00324,2017-02-09,Real-Local_03,Mining,Incident,"the Spillway circumstances where the worker was cleaning, with the use of an absorbent cloth, oil residues from the right edge of the Atlas AXS-186 compressor, with the bonnet open and in functioning; the rag falls inside the ompressor and in the attempt to remove it, it is hooked on the fan's propeller, pulling the worker's left hand toward the propeller causing the injury.",Yes,Energy Isolation,Power lock,Unknown (not recorded in source),Unknown,HIGH,real_ihm_stefanini
OIL-00325,2017-02-08,Real-Local_06,Metals,Incident,"Performing carpentry work, the collaborator hit the second finger of the left hand with the hammer, which he held with his right hand, causing a bruise at the height of the nail. The evaluation was carried out at the medical center of the unit, the final diagnosis being contusion on the finger.",No,Unmapped,Manual Tools,Unknown (not recorded in source),Unknown,LOW,real_ihm_stefanini
OIL-00326,2017-02-13,Real-Local_08,Metals,Incident,"While preparing to mount polypropylene tubing, the employee pulled the pickup from the truck and positioned it in place, pressing the finger between the tube and the concrete wall.",No,Unmapped,Pressed,Unknown (not recorded in source),Unknown,MEDIUM,real_ihm_stefanini
OIL-00327,2017-02-13,Real-Local_05,Metals,Incident,"During the maintenance of the peristaltic pump 02BP0166 to change the internal hose, the rupture tubing of the reserve pump 02BP0167 ruptured after it started to operate, designing solution heated towards the employee, reaching his left forearm causing irritation in the skin.",Yes,Line of Fire,Projection,Unknown (not recorded in source),Unknown,HIGH,real_ihm_stefanini
OIL-00328,2017-02-13,Real-Local_05,Metals,Incident,"During the maintenance of the peristaltic pump 02BP0166 to change the internal hose, the rupture tubing of the reserve pump 02BP0167 was disrupted, after it started to operate, designing solution heated towards the employee, reaching his left forearm, causing a burn .",Yes,Unmapped,Burn,Unknown (not recorded in source),Unknown,HIGH,real_ihm_stefanini
OIL-00329,2017-02-14,Real-Local_03,Mining,Incident,"In the Nv. 3370, CX 212 - South, when the Mechanic loosens a through bolt of the intermediate cardan protector of the Dumper 01, the protector is released and imprisons the first finger of the left hand against the connector of the hydraulic steering cylinder (Position 2) .",Yes,Unmapped,Pressed,Unknown (not recorded in source),Unknown,HIGH,real_ihm_stefanini
OIL-00330,2017-02-15,Real-Local_10,Others,Incident,"On 02/15/2017 at 3:27 pm, when performing the Magnetometric using GPS, the collaborator Antônio bumped the top of the field hat on a branch and was attacked by maribondos. He was bitten behind the ear and another on the shoulder, but he continued his activity because he felt no pain or swelling.",No,Unmapped,Venomous Animals,Unknown (not recorded in source),Unknown,LOW,real_ihm_stefanini
OIL-00331,2017-02-16,Real-Local_03,Mining,Incident,"By averaging 8:23 am at the offices of Ajani, Liliana prepares to store folders in the warehouse, to go to the place it comes out of the iglu, when going down the two steps it does so diagonally so it sits the left foot on the edge of the second step causing the foot to bend Left inward, it stabilizes quickly avoiding falling to the ground.",No,Working at Height,Fall,Unknown (not recorded in source),Unknown,LOW,real_ihm_stefanini
OIL-00332,2017-02-17,Real-Local_04,Mining,Incident,"the moment of extracting the bolts of the CHUCK of rotation unit VSD 01; in the instant that is made hits with the rope of 6Lbs. the base of the support bolts, a fragment of the metal structure is projected, impacting the face of the mechanic Freddy the described injury.",No,Line of Fire,Projection/Manual Tools,Unknown (not recorded in source),Unknown,MEDIUM,real_ihm_stefanini
OIL-00333,2017-02-17,Real-Local_01,Mining,Incident,"Once the painting of the pumping pipe has been completed, the person involved involuntarily touches his face, with his hand (with gloves) full of paint, and to clean himself he makes use of a dry industrial cloth and begins to rub his face, for a period of time from 30 to 40 seconds continuously, until finally the paint on the face is cleaned, this friction generates the described injury.",No,Unmapped,Chemical substances,Unknown (not recorded in source),Unknown,MEDIUM,real_ihm_stefanini
OIL-00334,2017-02-17,Real-Local_01,Mining,Incident,"At the conclusion of the unloading of ore with the AMP-819 plate tipper, in the pit 01, the driver notices that a stretch of support mesh is stuck in the hopper hatch; then the driver gets off his equipment (with the hopper lifted) to remove with his hands this mesh, when generating force, fine particles of rock fall and one of them is impregnated in the eye of the injured. At the time of the incident, the injured person used his measuring glasses and did not have any surcharges.",Yes,Line of Fire,Projection,Unknown (not recorded in source),Unknown,HIGH,real_ihm_stefanini
OIL-00335,2017-02-23,Real-Local_04,Mining,Incident,"Mr. Walter was putting his tools in the hopper of the Atlas truck that was parked on the cruise 320 of Level 1850 OB2B, then the mining operations van arrived driven by Engineer parked behind the truck of Atlas to approximately 3 meters and without having placed the safety block went to request the data of the drilling, later the assistant of the SIMBA 04 opened the gate, dropping the bit into the hopper of the mine truck and untimely the vehicle He moved forward, pinning the mechanic's right leg.",Yes,Driving,Vehicles and Mobile Equipment,Unknown (not recorded in source),Unknown,HIGH,real_ihm_stefanini
OIL-00336,2017-02-23,Real-Local_07,Mining,Incident,"During the transport of pieces of wood with the aid of a wheelbarrow, the employee felt a prick in the right leg, at that moment stopped the activity, removed the leggings and when shaking the pants noticed that it was a small scorpion.",No,Unmapped,Venomous Animals,Unknown (not recorded in source),Unknown,MEDIUM,real_ihm_stefanini
OIL-00337,2017-02-25,Real-Local_01,Mining,Incident,"During the mining cycle at the Chimney 410; before starting with the drilling work to anchor the lane of the alimak system, the collaborator squat to pick up a manual tool that is on the platform; it is at this moment that the jackleg team loses its position and projects towards the back of the collaborator generating the injury.",Yes,Working at Height,Fall,Unknown (not recorded in source),Unknown,HIGH,real_ihm_stefanini
OIL-00338,2017-02-25,Real-Local_01,Mining,Incident,"In the support process, in circumstances that the assistant performs the Last cut in the transverse length of the mesh; The mesh generates a movement towards the operator and hits the face causing the described injury.",No,Line of Fire,Projection,Unknown (not recorded in source),Unknown,MEDIUM,real_ihm_stefanini
OIL-00339,2017-02-25,Real-Local_10,Others,Incident,"On 02/25/2017 at 13:05 p.m., when assisting with GPS in the Magnetometric collaborator Gilvânio bumped the top of the field hat on a branch and was attacked by maribondos. The moths went towards his eyes, but due to the use of sunglasses, the attack in that region was prevented. The insects moved to the side of the face, getting caught between the ear and the back of the field hat, making the helper get two bites behind the ear. Gilvânio is allergic to Marimbondos bites, soon the activity was immediately paralyzed, we drove to the car, where the accident took his medicine (antiallergic already used in other situations out of work, indicated by another doctor) to avoid further swelling. Marcelo responsible for the project was also on the field in the mapping activity, was called on the radio immediately. The assistant felt good, but was taken to the emergency of the Hospital of Lavras do Sul, where he consulted the doctor, took antiallergic and was released around 15:20.",No,Unmapped,Venomous Animals,Unknown (not recorded in source),Unknown,LOW,real_ihm_stefanini
OIL-00340,2017-02-26,Real-Local_01,Mining,Incident,"In moments when the staff of the IMPROMEC company was heading towards the 447 pique to support shotcrete casting jobs; One of the electricians does not identify a lane and water in the road, so his right leg enters the gutter of 0.8 m depth causing the injury. The service of the litorina was paralyzed for the entrance of this personnel.",No,Working at Height,Fall,Unknown (not recorded in source),Unknown,MEDIUM,real_ihm_stefanini
OIL-00341,2017-02-26,Real-Local_07,Mining,Incident,"The employee was descending the ladder after inspection of the milling cyclones, which gives access to the floor behind the mill 10 by platform # ISC-MG26 when the floor gave way and it fell from a height of approximately 1 meter and 70 meters (there is material / ore below the platform, decreasing the height of the fall impact).",Yes,Unmapped,Fall prevention,Unknown (not recorded in source),Unknown,HIGH,real_ihm_stefanini
